what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334780991677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334780994088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334781010357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334781023687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334781025513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334781053981
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334781078987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1334781128991
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1334781134006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1334781141450
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1334781145685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334781148016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334806630659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334806630781
